id,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
4461,126,74.1,73.73,19.65,70.57,31.5,11.9,78.57,49.21,13.49,10.32,3.17,0.79,1.59,0.0,4.76,3.17,7.14,13.49,7.94,4.76,6.35,0.0,11.11,2.38,0.79,0.79,5.56,2.38,2.38,2.38,0.0,0.0,0.0,0.0,7.94,0.0,0.0,0.0,0.0,7.14,0.79,2.38,0.79,1.59,0.79,0.79,3.97,0.0,3.17,0.79,0.79,0.0,0.0,0.0,0.79,6.35,1.59,0.79,2.38,1.59,0.0,0.79,9.52,0.79,11.9,0.79,10.32,0.79,1.59,2.38,0.79,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63,5.56,1.59,0.0,3.17,0.0,0.0,2.38,0.0,0.79,0.0,7.14
4462,37,98.08,29.43,71.04,99.0,12.33,8.11,81.08,43.24,10.81,8.11,5.41,0.0,0.0,0.0,2.7,2.7,8.11,18.92,5.41,0.0,0.0,2.7,10.81,13.51,5.41,0.0,8.11,5.41,8.11,8.11,0.0,0.0,0.0,0.0,5.41,2.7,0.0,0.0,0.0,10.81,0.0,2.7,0.0,2.7,2.7,2.7,8.11,2.7,5.41,2.7,0.0,0.0,0.0,0.0,0.0,10.81,0.0,0.0,5.41,5.41,0.0,0.0,8.11,2.7,16.22,2.7,10.81,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.32,13.51,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,0.0,5.41
4463,59,37.46,15.45,45.61,57.83,14.75,10.17,86.44,59.32,18.64,5.08,5.08,0.0,0.0,0.0,0.0,13.56,6.78,11.86,8.47,10.17,3.39,3.39,15.25,0.0,1.69,3.39,0.0,3.39,5.08,3.39,1.69,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,13.56,0.0,1.69,5.08,3.39,0.0,3.39,5.08,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,1.69,0.0,1.69,8.47,3.39,0.0,16.95,3.39,8.47,5.08,1.69,1.69,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.68,37.29,0.0,0.0,0.0,1.69,0.0,0.0,0.0,1.69,0.0,0.0
4464,58,77.56,11.39,47.93,99.0,58.0,13.79,77.59,48.28,5.17,1.72,1.72,0.0,0.0,0.0,0.0,3.45,8.62,10.34,6.9,1.72,12.07,3.45,8.62,12.07,6.9,0.0,6.9,1.72,8.62,8.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,0.0,1.72,1.72,6.9,3.45,0.0,1.72,1.72,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,5.17,1.72,0.0,0.0,6.9,1.72,12.07,1.72,3.45,8.62,0.0,0.0,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07,3.45,1.72,0.0,1.72,0.0,0.0,1.72,0.0,0.0,0.0,3.45
4465,40,38.6,10.58,74.76,96.76,20.0,2.5,90.0,60.0,17.5,7.5,7.5,0.0,0.0,0.0,0.0,10.0,7.5,15.0,15.0,7.5,5.0,2.5,30.0,2.5,2.5,5.0,2.5,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,15.0,0.0,5.0,2.5,0.0,2.5,5.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.5,5.0,5.0,0.0,0.0,2.5,20.0,7.5,15.0,7.5,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,17.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
4466,23,1.35,95.89,9.25,93.61,23.0,4.35,95.65,73.91,34.78,8.7,0.0,8.7,0.0,0.0,0.0,26.09,0.0,13.04,13.04,13.04,4.35,0.0,26.09,0.0,0.0,8.7,0.0,0.0,4.35,4.35,0.0,0.0,0.0,0.0,13.04,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,4.35,0.0,4.35,4.35,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,13.04,8.7,4.35,0.0,0.0,0.0,8.7,21.74,0.0,8.7,4.35,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4467,51,53.83,3.89,77.28,62.94,10.2,19.61,86.27,49.02,13.73,3.92,3.92,0.0,0.0,0.0,0.0,9.8,9.8,7.84,13.73,1.96,5.88,1.96,21.57,7.84,7.84,0.0,3.92,0.0,5.88,3.92,1.96,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,25.49,1.96,3.92,3.92,5.88,0.0,11.76,5.88,0.0,1.96,3.92,1.96,0.0,0.0,0.0,1.96,7.84,0.0,0.0,5.88,0.0,1.96,1.96,11.76,1.96,11.76,0.0,9.8,1.96,1.96,1.96,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.49,9.8,11.76,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0
4469,72,13.94,75.64,23.51,77.0,24.0,15.28,93.06,54.17,18.06,12.5,0.0,0.0,6.94,0.0,5.56,5.56,1.39,9.72,9.72,5.56,12.5,1.39,18.06,9.72,2.78,1.39,1.39,4.17,5.56,4.17,1.39,0.0,0.0,1.39,12.5,0.0,0.0,0.0,0.0,22.22,2.78,0.0,5.56,11.11,0.0,11.11,6.94,1.39,4.17,1.39,0.0,0.0,0.0,0.0,0.0,6.94,0.0,1.39,5.56,0.0,0.0,0.0,15.28,4.17,8.33,0.0,8.33,0.0,4.17,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.06,5.56,8.33,0.0,0.0,0.0,0.0,0.0,0.0,1.39,2.78,0.0
4470,57,18.82,29.92,28.23,99.0,14.25,7.02,82.46,56.14,15.79,14.04,7.02,0.0,0.0,0.0,7.02,1.75,7.02,7.02,14.04,5.26,10.53,1.75,17.54,10.53,0.0,0.0,5.26,0.0,7.02,7.02,0.0,0.0,0.0,0.0,8.77,0.0,0.0,0.0,0.0,7.02,0.0,1.75,0.0,0.0,0.0,5.26,5.26,1.75,1.75,1.75,1.75,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,14.04,0.0,5.26,0.0,5.26,0.0,7.02,1.75,0.0,1.75,0.0,0.0,1.75,0.0,0.0,0.0,1.75,0.0,12.28,7.02,0.0,0.0,0.0,0.0,0.0,1.75,0.0,3.51,0.0,0.0
4471,63,75.9,10.22,76.81,25.77,21.0,4.76,73.02,55.56,15.87,6.35,6.35,0.0,0.0,0.0,0.0,9.52,6.35,17.46,4.76,4.76,9.52,0.0,7.94,1.59,1.59,0.0,3.17,1.59,3.17,1.59,1.59,0.0,0.0,1.59,1.59,0.0,0.0,0.0,0.0,14.29,0.0,3.17,0.0,9.52,0.0,7.94,1.59,0.0,1.59,0.0,1.59,0.0,0.0,0.0,0.0,7.94,1.59,0.0,4.76,1.59,0.0,1.59,7.94,0.0,11.11,1.59,9.52,0.0,1.59,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,3.17,4.76,0.0,0.0,0.0,0.0,3.17,0.0,0.0,3.17,0.0
4472,84,76.76,23.75,52.86,70.57,12.0,11.9,84.52,58.33,11.9,8.33,5.95,0.0,0.0,0.0,2.38,3.57,13.1,13.1,8.33,7.14,8.33,1.19,13.1,4.76,1.19,0.0,1.19,2.38,7.14,4.76,2.38,0.0,0.0,1.19,3.57,0.0,0.0,0.0,0.0,16.67,3.57,2.38,2.38,4.76,4.76,3.57,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,1.19,0.0,3.57,0.0,2.38,9.52,1.19,10.71,1.19,5.95,4.76,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,7.14,2.38,0.0,0.0,1.19,0.0,1.19,0.0,2.38,0.0,0.0
4473,68,59.32,9.3,21.06,94.01,11.33,8.82,77.94,58.82,13.24,2.94,1.47,0.0,1.47,0.0,0.0,10.29,10.29,16.18,8.82,5.88,10.29,5.88,13.24,5.88,4.41,1.47,4.41,0.0,4.41,4.41,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,16.18,0.0,7.35,0.0,1.47,0.0,8.82,4.41,2.94,1.47,0.0,1.47,1.47,0.0,0.0,0.0,4.41,0.0,1.47,1.47,1.47,0.0,1.47,13.24,0.0,5.88,0.0,4.41,1.47,2.94,0.0,1.47,0.0,0.0,0.0,1.47,0.0,0.0,0.0,1.47,0.0,23.53,8.82,2.94,0.0,0.0,0.0,1.47,4.41,0.0,5.88,0.0,0.0
4474,76,25.28,1.81,74.76,74.74,9.5,13.16,80.26,56.58,22.37,14.47,13.16,0.0,0.0,0.0,1.32,7.89,7.89,7.89,5.26,7.89,9.21,1.32,17.11,3.95,1.32,0.0,0.0,2.63,2.63,2.63,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,19.74,2.63,2.63,3.95,6.58,0.0,7.89,2.63,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,0.0,2.63,1.32,1.32,0.0,0.0,15.79,0.0,5.26,1.32,2.63,1.32,2.63,2.63,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,1.32,0.0,14.47,10.53,1.32,0.0,0.0,0.0,0.0,1.32,0.0,1.32,0.0,0.0
4475,81,10.81,35.54,98.76,99.0,27.0,12.35,90.12,59.26,16.05,8.64,6.17,0.0,1.23,0.0,1.23,7.41,3.7,13.58,9.88,16.05,12.35,1.23,18.52,11.11,7.41,6.17,3.7,1.23,7.41,7.41,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,9.88,1.23,0.0,0.0,2.47,4.94,1.23,3.7,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0.0,1.23,1.23,3.7,0.0,2.47,16.05,2.47,25.93,2.47,2.47,20.99,2.47,1.23,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81,4.94,8.64,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0
4476,272,75.26,30.33,7.84,3.99,90.67,12.13,73.53,54.04,9.19,3.68,2.57,0.0,1.1,0.0,0.0,5.51,11.4,11.03,11.76,5.15,5.15,2.57,12.87,4.04,2.21,1.47,3.31,3.31,2.94,0.37,2.57,0.0,0.37,0.0,2.21,0.0,0.0,0.0,0.0,9.19,0.0,0.37,1.1,0.74,4.04,3.31,4.78,4.04,0.74,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,1.84,0.0,0.37,2.21,11.4,0.37,7.72,0.37,5.51,2.21,0.37,0.37,0.0,3.31,0.0,0.0,0.37,0.0,0.0,0.37,0.0,0.0,19.49,6.99,7.35,0.37,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.74
4477,23,88.21,9.62,80.16,99.0,23.0,21.74,82.61,52.17,8.7,8.7,8.7,0.0,0.0,0.0,0.0,0.0,4.35,26.09,0.0,8.7,17.39,0.0,13.04,13.04,8.7,0.0,0.0,0.0,8.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0,8.7,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,4.35,0.0,8.7,4.35,0.0,13.04,0.0,13.04,0.0,0.0,8.7,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,4.35,0.0,39.13,39.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4478,81,21.28,5.45,58.07,72.05,20.25,3.7,87.65,53.09,18.52,6.17,6.17,0.0,0.0,0.0,0.0,12.35,4.94,9.88,11.11,7.41,6.17,3.7,19.75,9.88,3.7,2.47,0.0,3.7,7.41,4.94,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,1.23,4.94,1.23,1.23,2.47,6.17,6.17,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88,0.0,2.47,2.47,2.47,2.47,3.7,16.05,0.0,9.88,1.23,7.41,2.47,2.47,1.23,1.23,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81,4.94,1.23,0.0,0.0,1.23,0.0,0.0,0.0,7.41,0.0,0.0
4479,70,78.3,28.39,43.37,93.21,10.0,18.57,90.0,55.71,12.86,10.0,7.14,0.0,0.0,2.86,0.0,2.86,4.29,18.57,8.57,2.86,7.14,1.43,18.57,5.71,2.86,0.0,2.86,0.0,4.29,4.29,0.0,0.0,0.0,0.0,5.71,1.43,0.0,4.29,0.0,11.43,1.43,4.29,0.0,1.43,1.43,2.86,1.43,1.43,0.0,0.0,2.86,1.43,1.43,0.0,0.0,2.86,0.0,1.43,1.43,0.0,0.0,5.71,12.86,0.0,11.43,5.71,2.86,4.29,4.29,0.0,0.0,1.43,0.0,0.0,1.43,0.0,0.0,0.0,1.43,0.0,20.0,14.29,2.86,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0
4480,28,98.76,36.03,4.35,1.0,28.0,10.71,89.29,60.71,10.71,7.14,7.14,0.0,0.0,0.0,0.0,3.57,17.86,17.86,7.14,3.57,3.57,0.0,10.71,3.57,3.57,0.0,0.0,3.57,3.57,0.0,3.57,0.0,3.57,0.0,3.57,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,10.71,0.0,3.57,3.57,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,3.57,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4481,39,93.26,15.25,78.04,73.64,13.0,12.82,74.36,48.72,15.38,7.69,7.69,0.0,0.0,0.0,0.0,7.69,5.13,20.51,5.13,0.0,5.13,0.0,7.69,5.13,5.13,0.0,5.13,5.13,2.56,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.0,2.56,2.56,2.56,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,2.56,5.13,0.0,0.0,0.0,7.69,0.0,15.38,0.0,7.69,7.69,2.56,2.56,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,7.69,5.13,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0
4482,95,43.73,8.57,81.22,45.09,19.0,5.26,82.11,57.89,14.74,5.26,4.21,0.0,0.0,0.0,1.05,9.47,8.42,12.63,4.21,10.53,12.63,2.11,12.63,7.37,4.21,0.0,2.11,1.05,5.26,3.16,2.11,0.0,0.0,1.05,1.05,0.0,0.0,0.0,0.0,11.58,1.05,1.05,1.05,2.11,0.0,8.42,1.05,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,9.47,0.0,6.32,2.11,1.05,0.0,3.16,8.42,1.05,13.68,2.11,7.37,5.26,4.21,1.05,0.0,1.05,0.0,0.0,1.05,0.0,1.05,0.0,0.0,0.0,9.47,7.37,1.05,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0
4483,81,36.1,22.95,79.42,25.77,16.2,9.88,80.25,51.85,18.52,11.11,8.64,0.0,0.0,0.0,2.47,7.41,8.64,7.41,8.64,7.41,7.41,0.0,17.28,6.17,3.7,1.23,3.7,2.47,2.47,1.23,1.23,0.0,0.0,1.23,4.94,0.0,0.0,0.0,0.0,11.11,0.0,2.47,1.23,0.0,3.7,3.7,1.23,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,3.7,0.0,2.47,0.0,2.47,0.0,6.17,11.11,1.23,14.81,1.23,7.41,7.41,2.47,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.46,6.17,1.23,0.0,0.0,0.0,0.0,2.47,0.0,3.7,9.88,0.0
4484,97,42.18,23.53,47.46,97.27,16.17,19.59,77.32,46.39,16.49,8.25,7.22,0.0,1.03,0.0,0.0,8.25,3.09,10.31,7.22,3.09,9.28,1.03,13.4,6.19,3.09,0.0,3.09,2.06,5.15,5.15,0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,12.37,1.03,1.03,2.06,2.06,5.15,3.09,3.09,0.0,2.06,1.03,0.0,0.0,0.0,0.0,0.0,6.19,1.03,3.09,1.03,3.09,0.0,3.09,10.31,0.0,11.34,3.09,6.19,3.09,1.03,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53,7.22,7.22,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.06
4485,52,54.88,35.01,51.03,98.66,13.0,11.54,76.92,55.77,13.46,1.92,1.92,0.0,0.0,0.0,0.0,11.54,9.62,9.62,7.69,9.62,7.69,0.0,15.38,5.77,0.0,0.0,3.85,0.0,5.77,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,1.92,0.0,0.0,0.0,0.0,1.92,5.77,1.92,0.0,3.85,0.0,0.0,0.0,0.0,0.0,5.77,0.0,1.92,0.0,3.85,0.0,1.92,13.46,1.92,15.38,5.77,3.85,5.77,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31,3.85,3.85,0.0,0.0,0.0,3.85,0.0,0.0,1.92,3.85,0.0
4486,74,44.26,5.26,45.17,97.99,14.8,8.11,87.84,55.41,12.16,5.41,5.41,0.0,0.0,0.0,0.0,6.76,9.46,9.46,6.76,8.11,10.81,4.05,13.51,8.11,5.41,0.0,5.41,1.35,5.41,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81,1.35,0.0,0.0,1.35,1.35,6.76,2.7,1.35,1.35,0.0,2.7,0.0,1.35,0.0,1.35,2.7,0.0,1.35,0.0,1.35,0.0,1.35,10.81,0.0,6.76,0.0,4.05,2.7,2.7,1.35,0.0,2.7,0.0,0.0,1.35,0.0,0.0,0.0,1.35,0.0,12.16,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,1.35
4487,19,1.23,5.73,99.0,97.58,6.33,10.53,89.47,68.42,31.58,21.05,21.05,0.0,0.0,0.0,0.0,10.53,5.26,5.26,15.79,10.53,5.26,0.0,21.05,10.53,5.26,5.26,0.0,0.0,15.79,10.53,5.26,0.0,0.0,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,10.53,0.0,15.79,0.0,5.26,10.53,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,10.53,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4488,19,93.26,5.73,99.0,99.0,19.0,31.58,94.74,57.89,5.26,5.26,5.26,0.0,0.0,0.0,0.0,0.0,10.53,26.32,0.0,10.53,15.79,5.26,21.05,21.05,10.53,0.0,0.0,0.0,10.53,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,5.26,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,5.26,26.32,5.26,10.53,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0
4489,144,52.32,36.41,58.07,99.0,20.57,15.97,80.56,51.39,15.97,8.33,5.56,0.0,2.08,0.0,0.69,7.64,2.08,15.28,5.56,8.33,6.25,1.39,15.28,5.56,3.47,1.39,0.69,2.78,9.72,8.33,1.39,0.0,0.69,0.0,5.56,0.0,0.0,0.0,0.0,15.97,3.47,2.78,2.08,5.56,2.08,4.17,2.08,0.0,2.08,0.0,1.39,0.69,0.0,0.0,0.0,4.86,0.69,2.08,0.69,2.78,1.39,0.69,12.5,0.0,11.11,0.69,7.64,2.78,0.69,3.47,0.0,1.39,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,18.06,4.17,4.17,0.0,0.0,0.0,0.69,2.78,2.78,0.69,2.78,0.0
4490,21,79.28,17.04,13.15,95.81,7.0,4.76,85.71,47.62,14.29,4.76,4.76,0.0,0.0,0.0,0.0,9.52,4.76,14.29,4.76,0.0,4.76,4.76,14.29,4.76,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,4.76,0.0,0.0,4.76,14.29,0.0,4.76,0.0,4.76,0.0,4.76,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4491,24,18.82,50.0,1.79,99.0,12.0,29.17,91.67,58.33,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,20.83,12.5,4.17,25.0,0.0,25.0,20.83,16.67,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,4.17,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,4.17,16.67,4.17,12.5,4.17,4.17,4.17,4.17,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,4.17,0.0,12.5,8.33,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4492,29,77.56,24.51,47.93,85.87,7.25,13.79,75.86,48.28,6.9,0.0,0.0,0.0,0.0,0.0,0.0,6.9,6.9,17.24,10.34,10.34,3.45,3.45,17.24,0.0,0.0,3.45,10.34,0.0,3.45,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,0.0,6.9,0.0,0.0,6.9,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,3.45,0.0,0.0,0.0,6.9,6.9,0.0,17.24,0.0,6.9,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0
4493,60,89.57,56.63,10.08,99.0,15.0,11.67,83.33,55.0,11.67,5.0,1.67,0.0,1.67,0.0,1.67,6.67,13.33,13.33,11.67,3.33,1.67,1.67,18.33,5.0,1.67,0.0,3.33,3.33,6.67,6.67,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,1.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,3.33,0.0,6.67,0.0,1.67,18.33,1.67,11.67,3.33,5.0,3.33,3.33,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.33,11.67,3.33,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0
4494,67,5.55,44.07,10.38,53.85,8.38,1.49,92.54,64.18,28.36,14.93,7.46,0.0,1.49,5.97,0.0,13.43,1.49,13.43,11.94,7.46,5.97,4.48,19.4,1.49,0.0,2.99,4.48,0.0,4.48,2.99,1.49,0.0,0.0,1.49,11.94,0.0,1.49,0.0,7.46,7.46,1.49,0.0,1.49,1.49,0.0,2.99,1.49,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,8.96,0.0,5.97,4.48,0.0,0.0,8.96,11.94,0.0,8.96,0.0,2.99,5.97,2.99,5.97,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,10.45,0.0,0.0,0.0,0.0,1.49,0.0,0.0,1.49,0.0,1.49
4495,34,20.76,18.88,14.7,25.77,8.5,5.88,88.24,47.06,11.76,5.88,2.94,0.0,2.94,0.0,0.0,5.88,8.82,2.94,8.82,8.82,11.76,2.94,17.65,5.88,2.94,0.0,0.0,0.0,11.76,5.88,5.88,0.0,2.94,0.0,2.94,0.0,0.0,0.0,0.0,23.53,0.0,5.88,5.88,2.94,8.82,5.88,2.94,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,2.94,0.0,2.94,14.71,0.0,11.76,2.94,0.0,11.76,5.88,0.0,0.0,5.88,0.0,0.0,5.88,2.94,2.94,0.0,0.0,0.0,11.76,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4496,32,56.25,62.28,1.0,1.42,10.67,12.5,87.5,50.0,9.38,3.12,0.0,0.0,3.12,0.0,0.0,6.25,6.25,15.62,9.38,12.5,6.25,3.12,25.0,12.5,9.38,3.12,0.0,6.25,9.38,3.12,6.25,3.12,0.0,3.12,6.25,0.0,0.0,0.0,0.0,9.38,0.0,3.12,3.12,3.12,0.0,3.12,6.25,0.0,3.12,3.12,0.0,0.0,0.0,0.0,0.0,6.25,0.0,3.12,0.0,3.12,3.12,3.12,18.75,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.62,6.25,3.12,0.0,0.0,3.12,0.0,0.0,0.0,3.12,0.0,0.0
4497,51,42.68,78.36,53.79,90.49,12.75,9.8,94.12,60.78,23.53,19.61,9.8,0.0,5.88,0.0,3.92,3.92,5.88,13.73,7.84,1.96,9.8,0.0,13.73,7.84,5.88,0.0,0.0,5.88,3.92,3.92,0.0,0.0,0.0,0.0,13.73,0.0,0.0,0.0,0.0,15.69,5.88,5.88,5.88,1.96,1.96,1.96,1.96,0.0,1.96,0.0,1.96,0.0,0.0,0.0,0.0,3.92,1.96,0.0,1.96,0.0,0.0,0.0,13.73,1.96,9.8,0.0,3.92,5.88,0.0,1.96,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
